"Series";"Time";"Value"
"Temperatura PB";"2021-03-22T12:55:00+01:00";19,459999084472656
"Temperatura PB";"2021-03-22T13:25:00+01:00";19,5
"Temperatura PB";"2021-03-22T13:55:00+01:00";19,559999465942383
"Temperatura PB";"2021-03-22T14:25:00+01:00";19,639999389648438
"Temperatura PB";"2021-03-22T14:55:00+01:00";19,700000762939453
"Temperatura PB";"2021-03-22T15:25:00+01:00";19,719999313354492
"Temperatura PB";"2021-03-22T15:55:00+01:00";19,729999542236328
"Temperatura PB";"2021-03-22T16:25:00+01:00";19,739999771118164
"Temperatura PB";"2021-03-22T16:55:00+01:00";19,700000762939453
"Temperatura PB";"2021-03-22T17:25:00+01:00";19,68000030517578
"Temperatura PB";"2021-03-22T17:55:00+01:00";19,639999389648438
"Temperatura PB";"2021-03-22T18:25:00+01:00";19,549999237060547
"Temperatura PB";"2021-03-22T18:55:00+01:00";19,479999542236328
"Temperatura PB";"2021-03-22T19:25:00+01:00";19,40999984741211
"Temperatura PB";"2021-03-22T19:55:00+01:00";19,3799991607666
"Temperatura PB";"2021-03-22T20:25:00+01:00";19,299999237060547
"Temperatura PB";"2021-03-22T20:55:00+01:00";19,229999542236328
"Temperatura PB";"2021-03-22T21:25:00+01:00";19,15999984741211
"Temperatura PB";"2021-03-22T21:55:00+01:00";19,1299991607666
"Temperatura PB";"2021-03-22T22:25:00+01:00";19,100000381469727
"Temperatura PB";"2021-03-22T22:55:00+01:00";19,059999465942383
"Temperatura PB";"2021-03-22T23:25:00+01:00";19,040000915527344
"Temperatura PB";"2021-03-22T23:55:00+01:00";19
"Temperatura PB";"2021-03-23T00:25:00+01:00";18,989999771118164
"Temperatura PB";"2021-03-23T00:55:00+01:00";18,959999084472656
"Temperatura PB";"2021-03-23T01:25:00+01:00";18,940000534057617
"Temperatura PB";"2021-03-23T01:55:00+01:00";18,920000076293945
"Temperatura PB";"2021-03-23T02:25:00+01:00";18,8700008392334
"Temperatura PB";"2021-03-23T02:55:00+01:00";18,850000381469727
"Temperatura PB";"2021-03-23T03:25:00+01:00";18,799999237060547
"Temperatura PB";"2021-03-23T03:55:00+01:00";18,799999237060547
"Temperatura PB";"2021-03-23T04:25:00+01:00";18,780000686645508
"Temperatura PB";"2021-03-23T04:55:00+01:00";18,780000686645508
"Temperatura PB";"2021-03-23T05:25:00+01:00";18,739999771118164
"Temperatura PB";"2021-03-23T05:55:00+01:00";18,81999969482422
"Temperatura PB";"2021-03-23T06:25:00+01:00";18,979999542236328
"Temperatura PB";"2021-03-23T06:55:00+01:00";19,079999923706055
"Temperatura PB";"2021-03-23T07:25:00+01:00";19,139999389648438
"Temperatura PB";"2021-03-23T07:55:00+01:00";19,229999542236328
"Temperatura PB";"2021-03-23T08:25:00+01:00";19,299999237060547
"Temperatura PB";"2021-03-23T08:55:00+01:00";19,3799991607666
"Temperatura PB";"2021-03-23T09:25:00+01:00";19,479999542236328
"Temperatura PB";"2021-03-23T09:55:00+01:00";19,649999618530273
"Temperatura PB";"2021-03-23T10:25:00+01:00";19,799999237060547
"Temperatura PB";"2021-03-23T10:55:00+01:00";19,75
"Temperatura PB";"2021-03-23T11:25:00+01:00";19,68000030517578
"Temperatura PB";"2021-03-23T11:55:00+01:00";19,65999984741211
"Temperatura PB";"2021-03-23T12:25:00+01:00";19,84000015258789
"Temperatura PB";"2021-03-23T12:55:00+01:00";20,020000457763672
"Temperatura PB";"2021-03-23T13:25:00+01:00";20,299999237060547
"Temperatura PB";"2021-03-23T13:55:00+01:00";20,43000030517578
"Temperatura PB";"2021-03-23T14:25:00+01:00";20,479999542236328
"Temperatura PB";"2021-03-23T14:55:00+01:00";20,459999084472656
"Temperatura PB";"2021-03-23T15:25:00+01:00";20,479999542236328
"Temperatura PB";"2021-03-23T15:55:00+01:00";20,440000534057617
"Temperatura PB";"2021-03-23T16:25:00+01:00";20,43000030517578
"Temperatura PB";"2021-03-23T16:55:00+01:00";20,389999389648438
"Temperatura PB";"2021-03-23T17:25:00+01:00";20,309999465942383
"Temperatura PB";"2021-03-23T17:55:00+01:00";20,260000228881836
"Temperatura PB";"2021-03-23T18:25:00+01:00";20,18000030517578
"Temperatura PB";"2021-03-23T18:55:00+01:00";20,1200008392334
"Temperatura PB";"2021-03-23T19:25:00+01:00";20,020000457763672
"Temperatura PB";"2021-03-23T19:55:00+01:00";19,959999084472656
"Temperatura PB";"2021-03-23T20:25:00+01:00";19,889999389648438
"Temperatura PB";"2021-03-23T20:55:00+01:00";19,799999237060547
"Temperatura PB";"2021-03-23T21:25:00+01:00";19,75
"Temperatura PB";"2021-03-23T21:55:00+01:00";19,719999313354492
"Temperatura PB";"2021-03-23T22:25:00+01:00";19,65999984741211
"Temperatura PB";"2021-03-23T22:55:00+01:00";19,610000610351562
"Temperatura PB";"2021-03-23T23:25:00+01:00";19,59000015258789
"Temperatura PB";"2021-03-23T23:55:00+01:00";19,540000915527344
"Temperatura PB";"2021-03-24T00:25:00+01:00";19,5
"Temperatura PB";"2021-03-24T00:55:00+01:00";19,459999084472656
"Temperatura PB";"2021-03-24T01:25:00+01:00";19,420000076293945
"Temperatura PB";"2021-03-24T01:55:00+01:00";19,389999389648438
"Temperatura PB";"2021-03-24T02:25:00+01:00";19,3700008392334
"Temperatura PB";"2021-03-24T02:55:00+01:00";19,34000015258789
"Temperatura PB";"2021-03-24T03:25:00+01:00";19,299999237060547
"Temperatura PB";"2021-03-24T03:55:00+01:00";19,290000915527344
"Temperatura PB";"2021-03-24T04:25:00+01:00";19,280000686645508
"Temperatura PB";"2021-03-24T04:55:00+01:00";19,260000228881836
"Temperatura PB";"2021-03-24T05:25:00+01:00";19,190000534057617
"Temperatura PB";"2021-03-24T05:55:00+01:00";19,280000686645508
"Temperatura PB";"2021-03-24T06:25:00+01:00";19,43000030517578
"Temperatura PB";"2021-03-24T06:55:00+01:00";19,520000457763672
"Temperatura PB";"2021-03-24T07:25:00+01:00";19,610000610351562
"Temperatura PB";"2021-03-24T07:55:00+01:00";19,690000534057617
"Temperatura PB";"2021-03-24T08:25:00+01:00";19,799999237060547
"Temperatura PB";"2021-03-24T08:55:00+01:00";19,899999618530273
"Temperatura PB";"2021-03-24T09:25:00+01:00";20,049999237060547
"Temperatura PB";"2021-03-24T09:55:00+01:00";20,170000076293945
"Temperatura PB";"2021-03-24T10:25:00+01:00";20,299999237060547
"Temperatura PB";"2021-03-24T10:55:00+01:00";20,270000457763672
"Temperatura PB";"2021-03-24T11:25:00+01:00";20,229999542236328
"Temperatura PB";"2021-03-24T11:55:00+01:00";20,219999313354492
"Temperatura PB";"2021-03-24T12:25:00+01:00";20,260000228881836
"Temperatura PB";"2021-03-24T12:55:00+01:00";20,31999969482422
"Temperatura PB";"2021-03-24T13:25:00+01:00";20,40999984741211
"Temperatura PB";"2021-03-24T13:55:00+01:00";20,450000762939453
"Temperatura PB";"2021-03-24T14:25:00+01:00";20,479999542236328
"Temperatura PB";"2021-03-24T14:55:00+01:00";20,520000457763672
"Temperatura PB";"2021-03-24T15:25:00+01:00";20,579999923706055
"Temperatura PB";"2021-03-24T15:55:00+01:00";20,600000381469727
"Temperatura PB";"2021-03-24T16:25:00+01:00";20,600000381469727
"Temperatura PB";"2021-03-24T16:55:00+01:00";20,579999923706055
"Temperatura PB";"2021-03-24T17:25:00+01:00";20,579999923706055
"Temperatura PB";"2021-03-24T17:55:00+01:00";20,520000457763672
"Temperatura PB";"2021-03-24T18:25:00+01:00";20,440000534057617
